row,skill_name,student_id,correct,Problem Name
30274337,turing_test_definition,84133,0,turing_test_definition_p3
30274434,turing_test_definition,84133,1,turing_test_definition_p3
30274457,turing_test_definition,84133,1,turing_test_definition_p3
26175621,turing_test_definition,84137,1,turing_test_definition_p3
30275756,turing_test_definition,84137,0,turing_test_definition_p3
30276015,turing_test_definition,84137,0,turing_test_definition_p3
30276040,turing_test_definition,84137,1,turing_test_definition_p3
30758772,turing_test_definition,84137,1,turing_test_definition_p3
26174235,turing_test_definition,84138,1,turing_test_definition_p3
26174965,turing_test_definition,84138,1,turing_test_definition_p3
30275317,turing_test_definition,84138,1,turing_test_definition_p3
30275439,turing_test_definition,84138,1,turing_test_definition_p3
30760581,turing_test_definition,84139,1,turing_test_definition_p3
30761333,turing_test_definition,84139,1,turing_test_definition_p3
27500829,turing_test_definition,84140,0,turing_test_definition_p3
27501930,turing_test_definition,84140,0,turing_test_definition_p3
27502054,turing_test_definition,84140,0,turing_test_definition_p3
35516264,turing_test_definition,84140,1,turing_test_definition_p3
35478174,turing_test_definition,84141,1,turing_test_definition_p3
25770560,turing_test_definition,84142,0,turing_test_definition_p3
25770577,turing_test_definition,84142,0,turing_test_definition_p3
27506029,turing_test_definition,84142,1,turing_test_definition_p3
30759336,turing_test_definition,84142,1,turing_test_definition_p3
32209415,turing_test_definition,84142,0,turing_test_definition_p3
32209580,turing_test_definition,84142,0,turing_test_definition_p3
32209771,turing_test_definition,84142,1,turing_test_definition_p3
28894350,turing_test_definition,84143,0,turing_test_definition_p3
28895187,turing_test_definition,84143,1,turing_test_definition_p3
28895414,turing_test_definition,84143,1,turing_test_definition_p3
29939295,turing_test_definition,84143,1,turing_test_definition_p3
26650826,turing_test_definition,84145,0,turing_test_definition_p3
26650949,turing_test_definition,84145,0,turing_test_definition_p3
26651169,turing_test_definition,84145,0,turing_test_definition_p3
26651507,turing_test_definition,84145,0,turing_test_definition_p3
26985124,turing_test_definition,84146,1,turing_test_definition_p3
30274754,turing_test_definition,84178,1,turing_test_definition_p3
30401684,turing_test_definition,84178,1,turing_test_definition_p3
34973493,turing_test_definition,84572,0,turing_test_definition_p3
34973506,turing_test_definition,84572,0,turing_test_definition_p3
34973508,turing_test_definition,84572,0,turing_test_definition_p3
34974474,turing_test_definition,84573,0,turing_test_definition_p3
34974747,turing_test_definition,84573,0,turing_test_definition_p3
28353786,turing_test_definition,84736,0,turing_test_definition_p2
32071127,turing_test_definition,84826,1,turing_test_definition_p4
32071168,turing_test_definition,84826,1,turing_test_definition_p2
32071296,turing_test_definition,84826,0,turing_test_definition_p2
31927587,turing_test_definition,84828,0,turing_test_definition_p2
32038022,turing_test_definition,84828,0,turing_test_definition_p2
32200330,turing_test_definition,84828,1,turing_test_definition_p1
29015048,turing_test_definition,85109,1,turing_test_definition_p4
29015179,turing_test_definition,85109,0,turing_test_definition_p1
29015517,turing_test_definition,85109,1,turing_test_definition_p4
28743608,turing_test_definition,85646,1,turing_test_definition_p4
28744193,turing_test_definition,85646,1,turing_test_definition_p4
28744411,turing_test_definition,85646,1,turing_test_definition_p1
28744480,turing_test_definition,85646,1,turing_test_definition_p1
31316696,turing_test_definition,85648,0,turing_test_definition_p2
28740462,turing_test_definition,85649,0,turing_test_definition_p1
28740821,turing_test_definition,85649,1,turing_test_definition_p4
28740896,turing_test_definition,85649,0,turing_test_definition_p2
28742715,turing_test_definition,85651,0,turing_test_definition_p1
28804654,turing_test_definition,85656,1,turing_test_definition_p4
28804802,turing_test_definition,85656,1,turing_test_definition_p4
28804808,turing_test_definition,85656,1,turing_test_definition_p4
30250907,turing_test_definition,85685,1,turing_test_definition_p3
30625803,turing_test_definition,85686,0,turing_test_definition_p3
31346172,turing_test_definition,85689,0,turing_test_definition_p3
29990457,turing_test_definition,85691,0,turing_test_definition_p3
30329731,turing_test_definition,85691,1,turing_test_definition_p3
30329777,turing_test_definition,85691,0,turing_test_definition_p3
31345668,turing_test_definition,85698,0,turing_test_definition_p3
31345800,turing_test_definition,85698,1,turing_test_definition_p3
35684316,turing_test_definition,85699,1,turing_test_definition_p3
35785347,turing_test_definition,85701,1,turing_test_definition_p3
30556325,turing_test_definition,85715,1,turing_test_definition_p3
30089100,turing_test_definition,85716,1,turing_test_definition_p3
34824128,turing_test_definition,85716,0,turing_test_definition_p3
34824140,turing_test_definition,85716,1,turing_test_definition_p3
34841009,turing_test_definition,85716,1,turing_test_definition_p3
30091120,turing_test_definition,85717,1,turing_test_definition_p3
30088624,turing_test_definition,85720,0,turing_test_definition_p3
30088687,turing_test_definition,85720,1,turing_test_definition_p3
34641972,turing_test_definition,85720,1,turing_test_definition_p3
34995957,turing_test_definition,85722,0,turing_test_definition_p3
34996111,turing_test_definition,85722,1,turing_test_definition_p3
34996624,turing_test_definition,85722,1,turing_test_definition_p3
35721249,turing_test_definition,85725,1,turing_test_definition_p3
34847644,turing_test_definition,85726,1,turing_test_definition_p3
34995413,turing_test_definition,85726,1,turing_test_definition_p3
30603811,turing_test_definition,86303,1,turing_test_definition_p3
30604013,turing_test_definition,86303,1,turing_test_definition_p3
31805302,turing_test_definition,86303,1,turing_test_definition_p3
31805342,turing_test_definition,86303,1,turing_test_definition_p3
30601763,turing_test_definition,86305,1,turing_test_definition_p3
30602594,turing_test_definition,86305,0,turing_test_definition_p3
30613187,turing_test_definition,86306,1,turing_test_definition_p3
30605749,turing_test_definition,86307,1,turing_test_definition_p3
31384423,turing_test_definition,86308,0,turing_test_definition_p3
30603394,turing_test_definition,86309,1,turing_test_definition_p3
30603813,turing_test_definition,86309,1,turing_test_definition_p3
30603951,turing_test_definition,86309,1,turing_test_definition_p3
30607546,turing_test_definition,86309,1,turing_test_definition_p3
30603024,turing_test_definition,86310,0,turing_test_definition_p3
30604948,turing_test_definition,86310,0,turing_test_definition_p3
30603477,turing_test_definition,86311,1,turing_test_definition_p3
30604914,turing_test_definition,86312,1,turing_test_definition_p3
30602095,turing_test_definition,86313,1,turing_test_definition_p3
30605301,turing_test_definition,86313,1,turing_test_definition_p3
30606035,turing_test_definition,86313,1,turing_test_definition_p3
30606981,turing_test_definition,86313,1,turing_test_definition_p3
30689798,turing_test_definition,86314,1,turing_test_definition_p3
30690059,turing_test_definition,86314,0,turing_test_definition_p3
30690070,turing_test_definition,86314,1,turing_test_definition_p3
30690139,turing_test_definition,86314,1,turing_test_definition_p3
30947129,turing_test_definition,86314,1,turing_test_definition_p3
30947242,turing_test_definition,86314,1,turing_test_definition_p3
30604067,turing_test_definition,86315,1,turing_test_definition_p3
30612450,turing_test_definition,86316,1,turing_test_definition_p3
30613081,turing_test_definition,86316,1,turing_test_definition_p3
30786313,turing_test_definition,86318,0,turing_test_definition_p3
30786341,turing_test_definition,86318,0,turing_test_definition_p3
30809219,turing_test_definition,86318,1,turing_test_definition_p3
30866581,turing_test_definition,86318,0,turing_test_definition_p3
30866873,turing_test_definition,86318,0,turing_test_definition_p3
30950046,turing_test_definition,86318,0,turing_test_definition_p3
30950067,turing_test_definition,86318,0,turing_test_definition_p3
30950324,turing_test_definition,86318,0,turing_test_definition_p3
31321870,turing_test_definition,86318,0,turing_test_definition_p3
31322146,turing_test_definition,86318,0,turing_test_definition_p3
30603399,turing_test_definition,86320,0,turing_test_definition_p3
30604095,turing_test_definition,86320,1,turing_test_definition_p3
30604477,turing_test_definition,86320,1,turing_test_definition_p3
30612817,turing_test_definition,86321,0,turing_test_definition_p3
30609676,turing_test_definition,86323,1,turing_test_definition_p3
30609807,turing_test_definition,86323,1,turing_test_definition_p3
30609932,turing_test_definition,86323,1,turing_test_definition_p3
30610046,turing_test_definition,86323,1,turing_test_definition_p3
30606184,turing_test_definition,86324,0,turing_test_definition_p3
30607282,turing_test_definition,86324,1,turing_test_definition_p3
30607375,turing_test_definition,86324,1,turing_test_definition_p3
30608563,turing_test_definition,86324,0,turing_test_definition_p3
30704809,turing_test_definition,86324,1,turing_test_definition_p3
30704817,turing_test_definition,86324,1,turing_test_definition_p3
30604906,turing_test_definition,86325,1,turing_test_definition_p3
30605740,turing_test_definition,86325,0,turing_test_definition_p3
30605919,turing_test_definition,86325,1,turing_test_definition_p3
30606011,turing_test_definition,86325,1,turing_test_definition_p3
30791866,turing_test_definition,86325,1,turing_test_definition_p3
29718854,turing_test_definition,86339,1,turing_test_definition_p3
29718988,turing_test_definition,86339,1,turing_test_definition_p3
29719244,turing_test_definition,86339,1,turing_test_definition_p3
29719338,turing_test_definition,86339,1,turing_test_definition_p3
29719654,turing_test_definition,86339,1,turing_test_definition_p3
29717196,turing_test_definition,86340,1,turing_test_definition_p3
29717292,turing_test_definition,86340,1,turing_test_definition_p3
29717335,turing_test_definition,86340,1,turing_test_definition_p3
29719279,turing_test_definition,86340,1,turing_test_definition_p3
29719331,turing_test_definition,86344,1,turing_test_definition_p3
29719533,turing_test_definition,86348,1,turing_test_definition_p3
29718726,turing_test_definition,86349,1,turing_test_definition_p3
29718857,turing_test_definition,86351,1,turing_test_definition_p3
29719598,turing_test_definition,86352,1,turing_test_definition_p3
29833650,turing_test_definition,86352,1,turing_test_definition_p3
29834487,turing_test_definition,86352,1,turing_test_definition_p3
29834580,turing_test_definition,86352,1,turing_test_definition_p3
29728264,turing_test_definition,86366,0,turing_test_definition_p3
29729283,turing_test_definition,86366,1,turing_test_definition_p3
31469901,turing_test_definition,86368,1,turing_test_definition_p3
31471354,turing_test_definition,86368,1,turing_test_definition_p3
31471519,turing_test_definition,86368,1,turing_test_definition_p3
31471539,turing_test_definition,86368,1,turing_test_definition_p3
31471560,turing_test_definition,86368,1,turing_test_definition_p3
29723387,turing_test_definition,86370,0,turing_test_definition_p3
29723555,turing_test_definition,86370,0,turing_test_definition_p3
29724445,turing_test_definition,86370,0,turing_test_definition_p3
29724497,turing_test_definition,86370,1,turing_test_definition_p3
29726104,turing_test_definition,86371,1,turing_test_definition_p3
29727957,turing_test_definition,86371,1,turing_test_definition_p3
31888746,turing_test_definition,86371,1,turing_test_definition_p3
31889717,turing_test_definition,86371,0,turing_test_definition_p3
29727510,turing_test_definition,86374,0,turing_test_definition_p3
29728350,turing_test_definition,86374,1,turing_test_definition_p3
29723512,turing_test_definition,86377,1,turing_test_definition_p3
29728007,turing_test_definition,86377,1,turing_test_definition_p3
29718708,turing_test_definition,86415,1,turing_test_definition_p3
29718759,turing_test_definition,86415,1,turing_test_definition_p3
29718822,turing_test_definition,86415,1,turing_test_definition_p3
35533078,turing_test_definition,86562,0,turing_test_definition_p2
35533650,turing_test_definition,86562,0,turing_test_definition_p2
35533936,turing_test_definition,86562,1,turing_test_definition_p4
35534016,turing_test_definition,86562,1,turing_test_definition_p1
30611526,turing_test_definition,87131,1,turing_test_definition_p3
30612205,turing_test_definition,87131,1,turing_test_definition_p3
30609082,turing_test_definition,87133,0,turing_test_definition_p3
30609387,turing_test_definition,87133,0,turing_test_definition_p3
30602681,turing_test_definition,87134,1,turing_test_definition_p3
30602725,turing_test_definition,87134,1,turing_test_definition_p3
30604427,turing_test_definition,87135,1,turing_test_definition_p3
30604718,turing_test_definition,87135,1,turing_test_definition_p3
30604936,turing_test_definition,87135,1,turing_test_definition_p3
30611119,turing_test_definition,87136,1,turing_test_definition_p3
30612690,turing_test_definition,87136,1,turing_test_definition_p3
30612769,turing_test_definition,87136,1,turing_test_definition_p3
30610930,turing_test_definition,87137,0,turing_test_definition_p3
30610989,turing_test_definition,87137,0,turing_test_definition_p3
30611502,turing_test_definition,87137,0,turing_test_definition_p3
30611837,turing_test_definition,87137,0,turing_test_definition_p3
31048419,turing_test_definition,87503,0,turing_test_definition_p3
31058091,turing_test_definition,87503,1,turing_test_definition_p3
31077433,turing_test_definition,87510,0,turing_test_definition_p1
31077663,turing_test_definition,87510,1,turing_test_definition_p1
31077956,turing_test_definition,87510,1,turing_test_definition_p4
31077582,turing_test_definition,87512,0,turing_test_definition_p1
31077820,turing_test_definition,87512,0,turing_test_definition_p4
31078052,turing_test_definition,87512,1,turing_test_definition_p4
31078070,turing_test_definition,87512,1,turing_test_definition_p1
31077182,turing_test_definition,87513,1,turing_test_definition_p4
31077229,turing_test_definition,87513,1,turing_test_definition_p1
31078016,turing_test_definition,87514,1,turing_test_definition_p4
31078095,turing_test_definition,87514,0,turing_test_definition_p2
31077324,turing_test_definition,87516,0,turing_test_definition_p4
31077613,turing_test_definition,87516,0,turing_test_definition_p2
31078720,turing_test_definition,87516,1,turing_test_definition_p4
31078760,turing_test_definition,87516,1,turing_test_definition_p4
31077779,turing_test_definition,87518,0,turing_test_definition_p2
31078731,turing_test_definition,87518,1,turing_test_definition_p4
31078790,turing_test_definition,87518,1,turing_test_definition_p4
31078833,turing_test_definition,87518,0,turing_test_definition_p2
31077329,turing_test_definition,87519,1,turing_test_definition_p4
31078710,turing_test_definition,87519,1,turing_test_definition_p2
31078955,turing_test_definition,87519,1,turing_test_definition_p1
31078981,turing_test_definition,87519,1,turing_test_definition_p1
31077509,turing_test_definition,87520,0,turing_test_definition_p2
31079847,turing_test_definition,87520,1,turing_test_definition_p1
31079934,turing_test_definition,87520,1,turing_test_definition_p4
31077338,turing_test_definition,87521,0,turing_test_definition_p4
31077671,turing_test_definition,87521,0,turing_test_definition_p2
31079174,turing_test_definition,87521,1,turing_test_definition_p2
31077508,turing_test_definition,87522,1,turing_test_definition_p4
31077462,turing_test_definition,87523,0,turing_test_definition_p1
31077846,turing_test_definition,87523,1,turing_test_definition_p4
31077405,turing_test_definition,87524,0,turing_test_definition_p2
31079513,turing_test_definition,87524,1,turing_test_definition_p4
31079578,turing_test_definition,87524,1,turing_test_definition_p4
31078627,turing_test_definition,87527,1,turing_test_definition_p2
31078943,turing_test_definition,87527,1,turing_test_definition_p1
31078988,turing_test_definition,87527,0,turing_test_definition_p2
31713228,turing_test_definition,87806,1,turing_test_definition_p3
31844674,turing_test_definition,87865,1,turing_test_definition_p1
31844782,turing_test_definition,87865,1,turing_test_definition_p4
33319319,turing_test_definition,87866,0,turing_test_definition_p2
33319485,turing_test_definition,87866,0,turing_test_definition_p1
33319601,turing_test_definition,87866,1,turing_test_definition_p2
33319871,turing_test_definition,87866,1,turing_test_definition_p4
36009681,turing_test_definition,88831,0,turing_test_definition_p2
34334946,turing_test_definition,89155,0,turing_test_definition_p2
35145096,turing_test_definition,89156,1,turing_test_definition_p3
35145136,turing_test_definition,89156,1,turing_test_definition_p4
35145161,turing_test_definition,89156,1,turing_test_definition_p1
34427984,turing_test_definition,89162,0,turing_test_definition_p2
34429953,turing_test_definition,89162,1,turing_test_definition_p4
34333740,turing_test_definition,89169,0,turing_test_definition_p1
34333955,turing_test_definition,89169,0,turing_test_definition_p4
34334098,turing_test_definition,89169,0,turing_test_definition_p1
34334526,turing_test_definition,89169,0,turing_test_definition_p2
35766515,turing_test_definition,89443,0,turing_test_definition_p2
35766793,turing_test_definition,90165,0,turing_test_definition_p1
34271266,turing_test_definition,90433,1,turing_test_definition_p4
34271357,turing_test_definition,90433,0,turing_test_definition_p2
34367981,turing_test_definition,90433,1,turing_test_definition_p1
34367994,turing_test_definition,90433,0,turing_test_definition_p2
34368250,turing_test_definition,90433,1,turing_test_definition_p4
34368869,turing_test_definition,90433,1,turing_test_definition_p4
34368891,turing_test_definition,90433,1,turing_test_definition_p2
35389323,turing_test_definition,91449,1,turing_test_definition_p3
35513722,turing_test_definition,91676,1,turing_test_definition_p1
38155729,turing_test_definition,96210,1,turing_test_definition_p3
38156342,turing_test_definition,96210,1,turing_test_definition_p4
38156343,turing_test_definition,96210,1,turing_test_definition_p1
38221188,turing_test_definition,96211,1,turing_test_definition_p3
38221601,turing_test_definition,96211,1,turing_test_definition_p3
38221603,turing_test_definition,96211,1,turing_test_definition_p3
38222445,turing_test_definition,96211,1,turing_test_definition_p2
38222446,turing_test_definition,96211,1,turing_test_definition_p4
38245941,turing_test_definition,96212,1,turing_test_definition_p3
38245942,turing_test_definition,96212,1,turing_test_definition_p3
38245945,turing_test_definition,96212,1,turing_test_definition_p3
38245946,turing_test_definition,96212,1,turing_test_definition_p3
38245947,turing_test_definition,96212,1,turing_test_definition_p3
38246857,turing_test_definition,96212,1,turing_test_definition_p1
38246858,turing_test_definition,96212,1,turing_test_definition_p1
38179054,turing_test_definition,96213,1,turing_test_definition_p3
38180292,turing_test_definition,96213,1,turing_test_definition_p1
38180293,turing_test_definition,96213,1,turing_test_definition_p4
38230855,turing_test_definition,96214,1,turing_test_definition_p4
38230856,turing_test_definition,96214,1,turing_test_definition_p4
38259247,turing_test_definition,96215,1,turing_test_definition_p3
38259582,turing_test_definition,96215,1,turing_test_definition_p3
38259583,turing_test_definition,96215,1,turing_test_definition_p3
38260308,turing_test_definition,96215,1,turing_test_definition_p1
38260309,turing_test_definition,96215,1,turing_test_definition_p1
38262941,turing_test_definition,96216,1,turing_test_definition_p2
38269641,turing_test_definition,96217,0,turing_test_definition_p2
38269643,turing_test_definition,96217,1,turing_test_definition_p1
38269646,turing_test_definition,96217,1,turing_test_definition_p4
38269648,turing_test_definition,96217,1,turing_test_definition_p1
38278465,turing_test_definition,96218,1,turing_test_definition_p3
38278807,turing_test_definition,96218,1,turing_test_definition_p3
38278811,turing_test_definition,96218,1,turing_test_definition_p3
38278812,turing_test_definition,96218,1,turing_test_definition_p3
38279576,turing_test_definition,96218,1,turing_test_definition_p2
38279577,turing_test_definition,96218,1,turing_test_definition_p1
38292449,turing_test_definition,96219,1,turing_test_definition_p3
38292452,turing_test_definition,96219,1,turing_test_definition_p3
38293297,turing_test_definition,96219,1,turing_test_definition_p1
38293298,turing_test_definition,96219,1,turing_test_definition_p1
38264404,turing_test_definition,96220,1,turing_test_definition_p3
38265551,turing_test_definition,96220,1,turing_test_definition_p2
38141458,turing_test_definition,96221,1,turing_test_definition_p1
38149259,turing_test_definition,96222,1,turing_test_definition_p3
38149643,turing_test_definition,96222,0,turing_test_definition_p3
38149646,turing_test_definition,96222,1,turing_test_definition_p3
38149647,turing_test_definition,96222,1,turing_test_definition_p3
38150378,turing_test_definition,96222,1,turing_test_definition_p2
38150379,turing_test_definition,96222,1,turing_test_definition_p4
38201708,turing_test_definition,96223,1,turing_test_definition_p3
38202132,turing_test_definition,96223,1,turing_test_definition_p3
38202137,turing_test_definition,96223,1,turing_test_definition_p3
38202972,turing_test_definition,96223,0,turing_test_definition_p2
38202974,turing_test_definition,96223,1,turing_test_definition_p4
38202977,turing_test_definition,96223,1,turing_test_definition_p4
38283534,turing_test_definition,96224,1,turing_test_definition_p3
38283961,turing_test_definition,96224,1,turing_test_definition_p3
38284921,turing_test_definition,96224,1,turing_test_definition_p1
38284922,turing_test_definition,96224,1,turing_test_definition_p1
38305375,turing_test_definition,96225,1,turing_test_definition_p3
38305832,turing_test_definition,96225,0,turing_test_definition_p3
38305835,turing_test_definition,96225,1,turing_test_definition_p3
38306718,turing_test_definition,96225,1,turing_test_definition_p1
38306719,turing_test_definition,96225,1,turing_test_definition_p4
38306721,turing_test_definition,96225,1,turing_test_definition_p1
38233542,turing_test_definition,96226,1,turing_test_definition_p4
38233543,turing_test_definition,96226,1,turing_test_definition_p1
38295248,turing_test_definition,96227,1,turing_test_definition_p3
38295249,turing_test_definition,96227,1,turing_test_definition_p3
38295250,turing_test_definition,96227,1,turing_test_definition_p3
38296156,turing_test_definition,96227,0,turing_test_definition_p2
38296158,turing_test_definition,96227,1,turing_test_definition_p4
38296161,turing_test_definition,96227,1,turing_test_definition_p1
38209236,turing_test_definition,96228,1,turing_test_definition_p3
38210306,turing_test_definition,96228,1,turing_test_definition_p4
38146879,turing_test_definition,96229,1,turing_test_definition_p3
38147211,turing_test_definition,96229,1,turing_test_definition_p3
38147988,turing_test_definition,96229,1,turing_test_definition_p4
38147989,turing_test_definition,96229,1,turing_test_definition_p4
38282235,turing_test_definition,96230,1,turing_test_definition_p1
38282242,turing_test_definition,96230,0,turing_test_definition_p2
38282243,turing_test_definition,96230,1,turing_test_definition_p1
38282249,turing_test_definition,96230,1,turing_test_definition_p4
38282251,turing_test_definition,96230,0,turing_test_definition_p2
38282253,turing_test_definition,96230,1,turing_test_definition_p4
38282254,turing_test_definition,96230,1,turing_test_definition_p1
38282255,turing_test_definition,96230,1,turing_test_definition_p4
38168971,turing_test_definition,96231,1,turing_test_definition_p3
38170279,turing_test_definition,96231,1,turing_test_definition_p4
38170280,turing_test_definition,96231,1,turing_test_definition_p4
38170281,turing_test_definition,96231,0,turing_test_definition_p2
38170284,turing_test_definition,96231,1,turing_test_definition_p4
38170287,turing_test_definition,96231,1,turing_test_definition_p4
38170288,turing_test_definition,96231,1,turing_test_definition_p1
38170290,turing_test_definition,96231,0,turing_test_definition_p2
38277161,turing_test_definition,96232,1,turing_test_definition_p2
38277162,turing_test_definition,96232,1,turing_test_definition_p4
38159570,turing_test_definition,96233,1,turing_test_definition_p4
38159571,turing_test_definition,96233,1,turing_test_definition_p1
38159572,turing_test_definition,96233,1,turing_test_definition_p4
38159574,turing_test_definition,96233,0,turing_test_definition_p4
38173250,turing_test_definition,96235,0,turing_test_definition_p4
38173251,turing_test_definition,96235,1,turing_test_definition_p1
38173252,turing_test_definition,96235,1,turing_test_definition_p2
38173253,turing_test_definition,96235,1,turing_test_definition_p1
38173255,turing_test_definition,96235,0,turing_test_definition_p2
38193464,turing_test_definition,96236,1,turing_test_definition_p3
38193468,turing_test_definition,96236,1,turing_test_definition_p3
38193962,turing_test_definition,96236,1,turing_test_definition_p2
38193963,turing_test_definition,96236,1,turing_test_definition_p1
38195583,turing_test_definition,96237,1,turing_test_definition_p4
38195584,turing_test_definition,96237,1,turing_test_definition_p1
38304167,turing_test_definition,96239,1,turing_test_definition_p3
38304850,turing_test_definition,96239,0,turing_test_definition_p4
38304851,turing_test_definition,96239,1,turing_test_definition_p4
38304854,turing_test_definition,96239,1,turing_test_definition_p4
38304855,turing_test_definition,96239,1,turing_test_definition_p4
38304859,turing_test_definition,96239,1,turing_test_definition_p4
38181950,turing_test_definition,96241,1,turing_test_definition_p3
38182491,turing_test_definition,96241,1,turing_test_definition_p4
38182493,turing_test_definition,96241,1,turing_test_definition_p2
38182494,turing_test_definition,96241,1,turing_test_definition_p4
38182496,turing_test_definition,96241,0,turing_test_definition_p4
38158219,turing_test_definition,96242,1,turing_test_definition_p3
38158221,turing_test_definition,96242,0,turing_test_definition_p3
38158222,turing_test_definition,96242,1,turing_test_definition_p3
38158981,turing_test_definition,96242,1,turing_test_definition_p1
38158984,turing_test_definition,96242,1,turing_test_definition_p1
38158985,turing_test_definition,96242,0,turing_test_definition_p4
38274507,turing_test_definition,96243,1,turing_test_definition_p3
38275372,turing_test_definition,96243,1,turing_test_definition_p4
38275373,turing_test_definition,96243,1,turing_test_definition_p1
38226788,turing_test_definition,96244,1,turing_test_definition_p3
38227270,turing_test_definition,96244,1,turing_test_definition_p4
38228341,turing_test_definition,96245,1,turing_test_definition_p3
38229109,turing_test_definition,96245,0,turing_test_definition_p1
38229115,turing_test_definition,96245,1,turing_test_definition_p4
38229116,turing_test_definition,96245,0,turing_test_definition_p2
38229119,turing_test_definition,96245,1,turing_test_definition_p4
38229123,turing_test_definition,96245,1,turing_test_definition_p1
38229124,turing_test_definition,96245,1,turing_test_definition_p1
38190954,turing_test_definition,96246,1,turing_test_definition_p1
38190956,turing_test_definition,96246,1,turing_test_definition_p4
38190959,turing_test_definition,96246,0,turing_test_definition_p2
38190960,turing_test_definition,96246,1,turing_test_definition_p1
38190961,turing_test_definition,96246,1,turing_test_definition_p1
38160382,turing_test_definition,96247,1,turing_test_definition_p3
38160940,turing_test_definition,96247,1,turing_test_definition_p4
38160941,turing_test_definition,96247,1,turing_test_definition_p4
38289709,turing_test_definition,96248,1,turing_test_definition_p2
38289712,turing_test_definition,96248,0,turing_test_definition_p2
38289713,turing_test_definition,96248,1,turing_test_definition_p4
38289716,turing_test_definition,96248,1,turing_test_definition_p2
38289720,turing_test_definition,96248,0,turing_test_definition_p2
38289723,turing_test_definition,96248,1,turing_test_definition_p1
38289725,turing_test_definition,96248,1,turing_test_definition_p4
38289728,turing_test_definition,96248,0,turing_test_definition_p2
38289730,turing_test_definition,96248,1,turing_test_definition_p1
38289733,turing_test_definition,96248,1,turing_test_definition_p1
38289734,turing_test_definition,96248,1,turing_test_definition_p2
38289735,turing_test_definition,96248,1,turing_test_definition_p2
38258775,turing_test_definition,96249,1,turing_test_definition_p2
38258776,turing_test_definition,96249,1,turing_test_definition_p2
38244390,turing_test_definition,96250,1,turing_test_definition_p3
38245029,turing_test_definition,96250,0,turing_test_definition_p2
38245031,turing_test_definition,96250,1,turing_test_definition_p4
38245032,turing_test_definition,96250,1,turing_test_definition_p4
38250370,turing_test_definition,96252,0,turing_test_definition_p2
38215183,turing_test_definition,96253,0,turing_test_definition_p3
38215189,turing_test_definition,96253,1,turing_test_definition_p3
38215190,turing_test_definition,96253,1,turing_test_definition_p3
38215991,turing_test_definition,96253,0,turing_test_definition_p2
38215994,turing_test_definition,96253,1,turing_test_definition_p4
38215996,turing_test_definition,96253,1,turing_test_definition_p2
38215997,turing_test_definition,96253,1,turing_test_definition_p4
38205576,turing_test_definition,96254,1,turing_test_definition_p3
38205581,turing_test_definition,96254,1,turing_test_definition_p3
38206215,turing_test_definition,96254,1,turing_test_definition_p4
38154857,turing_test_definition,96255,0,turing_test_definition_p2
38154865,turing_test_definition,96255,0,turing_test_definition_p2
38248478,turing_test_definition,96256,1,turing_test_definition_p3
38248480,turing_test_definition,96256,0,turing_test_definition_p3
38248484,turing_test_definition,96256,1,turing_test_definition_p3
38249057,turing_test_definition,96256,1,turing_test_definition_p4
38164605,turing_test_definition,96257,1,turing_test_definition_p3
38165313,turing_test_definition,96257,1,turing_test_definition_p1
38165315,turing_test_definition,96257,0,turing_test_definition_p2
38165316,turing_test_definition,96257,1,turing_test_definition_p4
38165319,turing_test_definition,96257,0,turing_test_definition_p2
38165321,turing_test_definition,96257,1,turing_test_definition_p1
38165324,turing_test_definition,96257,1,turing_test_definition_p4
38165325,turing_test_definition,96257,1,turing_test_definition_p4
38165326,turing_test_definition,96257,1,turing_test_definition_p1
38165327,turing_test_definition,96257,0,turing_test_definition_p2
38165329,turing_test_definition,96257,1,turing_test_definition_p4
38174383,turing_test_definition,96258,1,turing_test_definition_p3
38175080,turing_test_definition,96258,1,turing_test_definition_p1
38175083,turing_test_definition,96258,1,turing_test_definition_p4
38175084,turing_test_definition,96258,1,turing_test_definition_p1
38297854,turing_test_definition,96259,1,turing_test_definition_p3
38298253,turing_test_definition,96259,1,turing_test_definition_p4
38145725,turing_test_definition,96260,0,turing_test_definition_p3
38146404,turing_test_definition,96260,1,turing_test_definition_p2
38165972,turing_test_definition,96261,1,turing_test_definition_p1
38291518,turing_test_definition,96262,1,turing_test_definition_p1
38217231,turing_test_definition,96263,1,turing_test_definition_p3
38217232,turing_test_definition,96263,0,turing_test_definition_p3
38217233,turing_test_definition,96263,1,turing_test_definition_p3
38218085,turing_test_definition,96263,1,turing_test_definition_p4
38218086,turing_test_definition,96263,0,turing_test_definition_p4
38218089,turing_test_definition,96263,0,turing_test_definition_p1
38218096,turing_test_definition,96263,1,turing_test_definition_p1
38218097,turing_test_definition,96263,0,turing_test_definition_p2
38218102,turing_test_definition,96263,1,turing_test_definition_p4
38191876,turing_test_definition,96264,1,turing_test_definition_p3
38191877,turing_test_definition,96264,1,turing_test_definition_p3
38192615,turing_test_definition,96264,1,turing_test_definition_p4
38192619,turing_test_definition,96264,0,turing_test_definition_p1
38192623,turing_test_definition,96264,0,turing_test_definition_p2
38192625,turing_test_definition,96264,1,turing_test_definition_p2
38192626,turing_test_definition,96264,1,turing_test_definition_p2
38192627,turing_test_definition,96264,1,turing_test_definition_p4
38168341,turing_test_definition,96265,1,turing_test_definition_p4
